"Date","Price","Open","High","Low","Change %"
"01/19/2021","-0.590","-0.601","-0.577","-0.663","-1.42%"
"01/18/2021","-0.599","-0.611","-0.590","-0.661","-1.37%"
"01/15/2021","-0.607","-0.613","-0.597","-0.644","-0.64%"
"01/14/2021","-0.611","-0.613","-0.595","-0.656","3.16%"
"01/13/2021","-0.592","-0.595","-0.587","-0.621","0.32%"
"01/12/2021","-0.591","-0.576","-0.571","-0.634","-1.60%"
"01/11/2021","-0.600","-0.599","-0.592","-0.646","-1.33%"
"01/08/2021","-0.608","-0.581","-0.577","-0.644","2.46%"
"01/07/2021","-0.594","-0.605","-0.585","-0.642","-1.43%"
"01/06/2021","-0.602","-0.604","-0.583","-0.650","0.30%"
"01/05/2021","-0.600","-0.634","-0.600","-0.662","-1.53%"
"01/04/2021","-0.610","-0.599","-0.599","-0.674","-7.95%"
"01/01/2021","-0.663","-0.661","-0.661","-0.663","5.61%"
"12/31/2020","-0.627","-0.627","-0.627","-0.627","2.33%"
"12/30/2020","-0.613","-0.618","-0.602","-0.683","-3.34%"
"12/29/2020","-0.634","-0.602","-0.587","-0.648","5.49%"
"12/28/2020","-0.601","-0.539","-0.493","-0.646","-0.38%"
"12/24/2020","-0.604","-0.604","-0.548","-0.649","13.14%"
"12/23/2020","-0.533","-0.602","-0.532","-0.622","-14.31%"
"12/22/2020","-0.623","-0.583","-0.500","-0.627","11.10%"
"12/21/2020","-0.560","-0.493","-0.485","-0.630","-13.80%"
"12/20/2020","-0.650","-0.650","-0.650","-0.650","0.00%"
"12/19/2020","-0.650","-0.650","-0.650","-0.650","22.97%"
"12/18/2020","-0.529","-0.491","-0.491","-0.612","-15.60%"
"12/17/2020","-0.626","-0.583","-0.539","-0.642","18.33%"
"12/16/2020","-0.529","-0.532","-0.484","-0.643","-10.03%"
"12/15/2020","-0.588","-0.542","-0.467","-0.650","-6.08%"
"12/14/2020","-0.626","-0.524","-0.510","-0.649","-2.11%"
"12/11/2020","-0.640","-0.560","-0.554","-0.645","5.75%"
"12/10/2020","-0.605","-0.618","-0.549","-0.642","-4.38%"
"12/09/2020","-0.633","-0.624","-0.561","-0.640","1.09%"
"12/08/2020","-0.626","-0.566","-0.517","-0.628","3.37%"
"12/07/2020","-0.606","-0.564","-0.557","-0.626","1.53%"
"12/04/2020","-0.596","-0.526","-0.491","-0.625","1.76%"
"12/03/2020","-0.586","-0.477","-0.477","-0.594","3.42%"
"12/02/2020","-0.567","-0.513","-0.507","-0.577","-1.03%"
"12/01/2020","-0.573","-0.598","-0.514","-0.601","-3.44%"
"11/30/2020","-0.593","-0.548","-0.533","-0.609","-1.15%"
"11/27/2020","-0.600","-0.485","-0.485","-0.607","0.67%"
"11/26/2020","-0.596","-0.596","-0.540","-0.618","-1.03%"
"11/25/2020","-0.602","-0.542","-0.536","-0.608","2.09%"
"11/24/2020","-0.590","-0.601","-0.535","-0.604","-2.50%"
"11/23/2020","-0.605","-0.598","-0.538","-0.622","-5.84%"
"11/21/2020","-0.642","-0.631","-0.631","-0.642","5.85%"
"11/20/2020","-0.607","-0.585","-0.539","-0.614","13.06%"
"11/19/2020","-0.537","-0.532","-0.498","-0.607","-0.15%"
"11/18/2020","-0.538","-0.539","-0.531","-0.596","0.24%"
"11/17/2020","-0.536","-0.497","-0.490","-0.592","-8.48%"
"11/16/2020","-0.586","-0.550","-0.523","-0.595","-4.62%"
"11/15/2020","-0.614","-0.614","-0.614","-0.614","0.00%"
"11/14/2020","-0.614","-0.614","-0.614","-0.614","3.66%"
"11/13/2020","-0.593","-0.535","-0.512","-0.599","0.85%"
"11/12/2020","-0.588","-0.559","-0.502","-0.597","0.00%"
"11/11/2020","-0.588","-0.541","-0.499","-0.594","0.00%"
"11/10/2020","-0.588","-0.601","-0.519","-0.610","-3.13%"
"11/09/2020","-0.607","-0.636","-0.543","-0.647","-4.56%"
"11/06/2020","-0.636","-0.549","-0.540","-0.644","2.81%"
"11/05/2020","-0.618","-0.580","-0.547","-0.654","-2.97%"
"11/04/2020","-0.637","-0.614","-0.581","-0.667","2.77%"
"11/03/2020","-0.620","-0.619","-0.599","-0.663","-5.67%"
"11/02/2020","-0.657","-0.552","-0.552","-0.658","1.28%"
"10/30/2020","-0.649","-0.564","-0.562","-0.656","-1.26%"
"10/29/2020","-0.657","-0.594","-0.585","-0.657","7.37%"
"10/28/2020","-0.612","-0.635","-0.584","-0.645","-2.36%"
"10/27/2020","-0.627","-0.616","-0.565","-0.636","2.72%"
"10/26/2020","-0.610","-0.599","-0.562","-0.632","0.59%"
"10/23/2020","-0.607","-0.611","-0.557","-0.622","-1.16%"
"10/22/2020","-0.614","-0.523","-0.523","-0.625","-0.52%"
"10/21/2020","-0.617","-0.557","-0.523","-0.625","-0.79%"
"10/20/2020","-0.622","-0.633","-0.574","-0.655","-2.43%"
"10/19/2020","-0.637","-0.635","-0.587","-0.653","8.14%"
"10/16/2020","-0.590","-0.627","-0.569","-0.643","-5.53%"
"10/15/2020","-0.624","-0.571","-0.566","-0.640","1.38%"
"10/14/2020","-0.615","-0.605","-0.560","-0.618","9.71%"
"10/13/2020","-0.561","-0.591","-0.543","-0.610","-7.18%"
"10/12/2020","-0.604","-0.524","-0.523","-0.607","2.34%"
"10/09/2020","-0.591","-0.512","-0.477","-0.595","11.35%"
"10/08/2020","-0.530","-0.502","-0.470","-0.579","2.43%"
"10/07/2020","-0.518","-0.517","-0.510","-0.572","-0.77%"
"10/06/2020","-0.522","-0.563","-0.503","-0.571","-6.89%"
"10/05/2020","-0.560","-0.525","-0.511","-0.574","-4.61%"
"10/04/2020","-0.587","-0.587","-0.587","-0.587","0.00%"
"10/03/2020","-0.587","-0.587","-0.587","-0.587","13.94%"
"10/02/2020","-0.516","-0.533","-0.501","-0.582","-1.15%"
"10/01/2020","-0.522","-0.512","-0.481","-0.576","6.19%"
"09/30/2020","-0.491","-0.548","-0.490","-0.599","-5.39%"
"09/29/2020","-0.519","-0.591","-0.502","-0.606","-12.43%"
"09/28/2020","-0.593","-0.520","-0.509","-0.605","-1.61%"
"09/25/2020","-0.603","-0.579","-0.546","-0.613","1.06%"
"09/24/2020","-0.596","-0.558","-0.513","-0.619","-0.68%"
"09/23/2020","-0.600","-0.606","-0.551","-0.618","1.71%"
"09/22/2020","-0.590","-0.607","-0.560","-0.621","-4.68%"
"09/21/2020","-0.619","-0.594","-0.556","-0.624","10.49%"
"09/18/2020","-0.561","-0.511","-0.493","-0.612","-1.49%"
"09/17/2020","-0.569","-0.591","-0.541","-0.616","-1.40%"
"09/16/2020","-0.577","-0.557","-0.542","-0.599","5.68%"
"09/15/2020","-0.546","-0.602","-0.544","-0.606","-9.50%"
"09/14/2020","-0.603","-0.582","-0.558","-0.616","0.00%"
"09/11/2020","-0.603","-0.562","-0.542","-0.605","4.85%"
"09/10/2020","-0.575","-0.602","-0.536","-0.609","-4.86%"
"09/09/2020","-0.605","-0.571","-0.557","-0.620","0.37%"
"09/08/2020","-0.602","-0.602","-0.558","-0.615","-1.34%"
"09/07/2020","-0.611","-0.507","-0.507","-0.622","-1.60%"
"09/04/2020","-0.621","-0.611","-0.566","-0.627","0.52%"
"09/03/2020","-0.617","-0.598","-0.559","-0.622","5.56%"
"09/02/2020","-0.585","-0.563","-0.539","-0.600","1.65%"
"09/01/2020","-0.575","-0.542","-0.523","-0.577","9.52%"
"08/31/2020","-0.525","-0.546","-0.521","-0.574","-1.54%"
"08/28/2020","-0.534","-0.488","-0.488","-0.569","-1.82%"
"08/27/2020","-0.543","-0.531","-0.513","-0.573","4.08%"
"08/26/2020","-0.522","-0.488","-0.487","-0.558","-0.67%"
"08/25/2020","-0.526","-0.512","-0.512","-0.576","-4.11%"
"08/24/2020","-0.548","-0.550","-0.541","-0.602","-12.30%"
"08/23/2020","-0.625","-0.625","-0.625","-0.625","0.00%"
"08/22/2020","-0.625","-0.625","-0.625","-0.625","8.19%"
"08/21/2020","-0.578","-0.489","-0.489","-0.608","1.62%"
"08/20/2020","-0.568","-0.511","-0.511","-0.602","-2.64%"
"08/19/2020","-0.584","-0.491","-0.491","-0.593","1.28%"
"08/18/2020","-0.576","-0.550","-0.522","-0.592","3.87%"
"08/17/2020","-0.555","-0.515","-0.515","-0.584","-6.49%"
"08/16/2020","-0.594","-0.594","-0.594","-0.594","0.00%"
"08/15/2020","-0.594","-0.594","-0.594","-0.594","8.70%"
"08/14/2020","-0.546","-0.488","-0.488","-0.575","3.55%"
"08/13/2020","-0.527","-0.534","-0.522","-0.586","-5.59%"
"08/12/2020","-0.558","-0.530","-0.530","-0.593","-1.97%"
"08/11/2020","-0.570","-0.558","-0.547","-0.612","-2.06%"
"08/10/2020","-0.582","-0.543","-0.521","-0.612","-6.85%"
"08/09/2020","-0.624","-0.624","-0.624","-0.624","0.00%"
"08/08/2020","-0.624","-0.624","-0.624","-0.624","12.10%"
"08/07/2020","-0.557","-0.558","-0.554","-0.604","-1.95%"
"08/06/2020","-0.568","-0.531","-0.531","-0.608","1.97%"
"08/05/2020","-0.557","-0.544","-0.544","-0.603","-2.52%"
"08/04/2020","-0.572","-0.548","-0.548","-0.598","4.57%"
"08/03/2020","-0.547","-0.532","-0.526","-0.607","-11.34%"
"08/02/2020","-0.617","-0.617","-0.617","-0.617","0.00%"
"08/01/2020","-0.617","-0.617","-0.617","-0.617","8.58%"
"07/31/2020","-0.568","-0.591","-0.542","-0.618","1.10%"
"07/30/2020","-0.562","-0.556","-0.536","-0.611","4.83%"
"07/29/2020","-0.536","-0.561","-0.532","-0.586","-1.24%"
"07/28/2020","-0.542","-0.538","-0.520","-0.584","3.08%"
"07/27/2020","-0.526","-0.511","-0.504","-0.566","1.47%"
"07/24/2020","-0.519","-0.562","-0.508","-0.569","-1.41%"
"07/23/2020","-0.526","-0.540","-0.522","-0.574","-5.48%"
"07/22/2020","-0.557","-0.549","-0.518","-0.579","2.79%"
"07/21/2020","-0.541","-0.552","-0.512","-0.555","3.01%"
"07/20/2020","-0.526","-0.505","-0.505","-0.573","-12.76%"
"07/19/2020","-0.603","-0.603","-0.603","-0.603","6.94%"
"07/17/2020","-0.563","-0.543","-0.526","-0.577","0.77%"
"07/16/2020","-0.559","-0.521","-0.516","-0.571","4.19%"
"07/15/2020","-0.537","-0.524","-0.506","-0.555","1.73%"
"07/14/2020","-0.527","-0.546","-0.501","-0.554","1.11%"
"07/13/2020","-0.522","-0.541","-0.499","-0.557","-10.59%"
"07/11/2020","-0.584","-0.584","-0.584","-0.584","7.68%"
"07/10/2020","-0.542","-0.521","-0.512","-0.567","2.01%"
"07/09/2020","-0.531","-0.499","-0.497","-0.550","6.84%"
"07/08/2020","-0.497","-0.467","-0.464","-0.547","-4.75%"
"07/07/2020","-0.522","-0.515","-0.494","-0.551","1.58%"
"07/06/2020","-0.514","-0.475","-0.475","-0.555","1.58%"
"07/03/2020","-0.506","-0.524","-0.495","-0.554","-2.30%"
"07/02/2020","-0.518","-0.432","-0.432","-0.540","6.90%"
"07/01/2020","-0.484","-0.476","-0.464","-0.540","-8.34%"
"06/30/2020","-0.529","-0.540","-0.510","-0.561","0.92%"
"06/29/2020","-0.524","-0.525","-0.513","-0.567","-10.09%"
"06/28/2020","-0.582","-0.582","-0.582","-0.582","-1.60%"
"06/27/2020","-0.592","-0.582","-0.575","-0.592","12.06%"
"06/26/2020","-0.528","-0.518","-0.515","-0.565","0.00%"
"06/25/2020","-0.528","-0.473","-0.473","-0.559","1.69%"
"06/24/2020","-0.519","-0.458","-0.458","-0.536","0.62%"
"06/23/2020","-0.516","-0.488","-0.486","-0.543","-3.04%"
"06/22/2020","-0.532","-0.516","-0.482","-0.559","-4.93%"
"06/21/2020","-0.560","-0.560","-0.560","-0.560","0.00%"
"06/20/2020","-0.560","-0.560","-0.560","-0.560","17.08%"
"06/19/2020","-0.478","-0.461","-0.457","-0.541","-6.05%"
"06/18/2020","-0.509","-0.457","-0.455","-0.529","11.42%"
"06/17/2020","-0.457","-0.455","-0.446","-0.520","0.33%"
"06/16/2020","-0.455","-0.444","-0.419","-0.510","-7.46%"
"06/15/2020","-0.492","-0.459","-0.447","-0.521","-11.33%"
"06/13/2020","-0.555","-0.555","-0.555","-0.555","8.59%"
"06/12/2020","-0.511","-0.462","-0.455","-0.535","8.03%"
"06/11/2020","-0.473","-0.449","-0.436","-0.522","9.77%"
"06/10/2020","-0.431","-0.433","-0.429","-0.500","-10.49%"
"06/09/2020","-0.481","-0.458","-0.449","-0.516","-3.76%"
"06/08/2020","-0.500","-0.427","-0.426","-0.512","-3.23%"
"06/07/2020","-0.517","-0.517","-0.517","-0.517","0.00%"
"06/06/2020","-0.517","-0.517","-0.517","-0.517","20.26%"
"06/05/2020","-0.430","-0.414","-0.393","-0.484","-7.87%"
"06/04/2020","-0.467","-0.435","-0.425","-0.491","-2.36%"
"06/03/2020","-0.478","-0.445","-0.438","-0.508","-3.30%"
"06/02/2020","-0.494","-0.471","-0.465","-0.532","-1.91%"
"06/01/2020","-0.504","-0.460","-0.440","-0.523","-5.66%"
"05/31/2020","-0.534","-0.534","-0.534","-0.534","0.00%"
"05/30/2020","-0.534","-0.534","-0.534","-0.534","15.11%"
"05/29/2020","-0.464","-0.463","-0.454","-0.523","-8.70%"
"05/28/2020","-0.508","-0.449","-0.444","-0.527","9.65%"
"05/27/2020","-0.463","-0.468","-0.447","-0.512","-5.79%"
"05/26/2020","-0.492","-0.467","-0.447","-0.515","1.97%"
"05/25/2020","-0.482","-0.488","-0.482","-0.542","-14.54%"
"05/24/2020","-0.564","-0.564","-0.564","-0.564","1.90%"
"05/23/2020","-0.554","-0.564","-0.554","-0.564","15.01%"
"05/22/2020","-0.482","-0.497","-0.481","-0.541","-10.61%"
"05/21/2020","-0.539","-0.497","-0.488","-0.557","10.39%"
"05/20/2020","-0.488","-0.485","-0.465","-0.525","-9.09%"
"05/19/2020","-0.537","-0.481","-0.472","-0.542","4.76%"
"05/18/2020","-0.513","-0.494","-0.473","-0.571","-11.54%"
"05/17/2020","-0.580","-0.580","-0.580","-0.580","0.00%"
"05/16/2020","-0.580","-0.580","-0.580","-0.580","4.08%"
"05/15/2020","-0.557","-0.508","-0.496","-0.575","7.89%"
"05/14/2020","-0.516","-0.530","-0.515","-0.564","-0.50%"
"05/13/2020","-0.519","-0.524","-0.515","-0.555","-0.27%"
"05/12/2020","-0.520","-0.531","-0.506","-0.543","-12.34%"
"05/11/2020","-0.593","-0.567","-0.540","-0.595","-6.86%"
"05/10/2020","-0.637","-0.637","-0.637","-0.637","1.27%"
"05/09/2020","-0.629","-0.629","-0.629","-0.629","3.85%"
"05/08/2020","-0.606","-0.604","-0.554","-0.619","0.50%"
"05/07/2020","-0.603","-0.545","-0.521","-0.617","2.62%"
"05/06/2020","-0.587","-0.580","-0.524","-0.607","-4.81%"
"05/05/2020","-0.617","-0.542","-0.542","-0.635","16.75%"
"05/04/2020","-0.529","-0.560","-0.529","-0.613","-17.10%"
"05/01/2020","-0.637","-0.638","-0.637","-0.658","16.95%"
"04/30/2020","-0.545","-0.513","-0.501","-0.599","5.95%"
"04/29/2020","-0.515","-0.540","-0.510","-0.548","-5.27%"
"04/28/2020","-0.543","-0.503","-0.454","-0.544","8.06%"
"04/27/2020","-0.503","-0.463","-0.461","-0.523","-7.10%"
"04/26/2020","-0.541","-0.541","-0.541","-0.541","0.00%"
"04/25/2020","-0.541","-0.541","-0.541","-0.541","16.72%"
"04/24/2020","-0.463","-0.477","-0.451","-0.517","0.56%"
"04/23/2020","-0.461","-0.412","-0.404","-0.489","5.25%"
"04/22/2020","-0.438","-0.443","-0.418","-0.480","-0.34%"
"04/21/2020","-0.439","-0.430","-0.427","-0.500","4.00%"
"04/20/2020","-0.423","-0.493","-0.423","-0.506","-8.65%"
"04/17/2020","-0.463","-0.452","-0.446","-0.498","-2.30%"
"04/16/2020","-0.473","-0.475","-0.439","-0.498","2.60%"
"04/15/2020","-0.461","-0.489","-0.457","-0.509","-2.82%"
"04/14/2020","-0.475","-0.416","-0.413","-0.495","-9.39%"
"04/10/2020","-0.524","-0.524","-0.524","-0.524","22.20%"
"04/09/2020","-0.429","-0.387","-0.387","-0.468","6.96%"
"04/08/2020","-0.401","-0.419","-0.388","-0.454","0.00%"
"04/07/2020","-0.401","-0.424","-0.398","-0.457","-6.07%"
"04/06/2020","-0.427","-0.440","-0.403","-0.441","-1.97%"
"04/03/2020","-0.436","-0.426","-0.420","-0.457","1.18%"
"04/02/2020","-0.431","-0.437","-0.428","-0.468","-3.28%"
"04/01/2020","-0.445","-0.493","-0.439","-0.495","-6.96%"
"03/31/2020","-0.478","-0.505","-0.474","-0.512","-3.92%"
"03/30/2020","-0.498","-0.498","-0.494","-0.521","15.50%"
"03/27/2020","-0.431","-0.432","-0.431","-0.442","17.63%"
"03/26/2020","-0.366","-0.372","-0.366","-0.374","3.65%"
"03/25/2020","-0.354","-0.401","-0.348","-0.410","-10.77%"
"03/24/2020","-0.396","-0.452","-0.396","-0.456","-12.13%"
"03/23/2020","-0.451","-0.469","-0.449","-0.496","4.42%"
"03/20/2020","-0.432","-0.415","-0.395","-0.449","2.88%"
"03/19/2020","-0.420","-0.563","-0.420","-0.563","-9.41%"
"03/18/2020","-0.463","-0.554","-0.435","-0.557","-15.56%"
"03/17/2020","-0.549","-0.597","-0.548","-0.611","-8.69%"
"03/16/2020","-0.601","-0.690","-0.593","-0.693","179.40%"
"03/13/2020","-0.215","-0.607","-0.209","-0.654","-65.82%"
"03/12/2020","-0.629","-0.522","-0.191","-0.684","-6.96%"
"03/11/2020","-0.677","-0.677","-0.677","-0.677","6.91%"
"03/10/2020","-0.633","-0.633","-0.633","-0.633","1.54%"
"03/09/2020","-0.623","-0.612","-0.598","-0.634","5.84%"
"03/06/2020","-0.589","-0.578","-0.570","-0.636","2.54%"
"03/05/2020","-0.574","-0.544","-0.525","-0.615","3.31%"
"03/04/2020","-0.556","-0.542","-0.510","-0.591","3.60%"
"03/03/2020","-0.536","-0.550","-0.491","-0.590","-3.72%"
"03/02/2020","-0.557","-0.573","-0.544","-0.623","-6.48%"
"02/28/2020","-0.596","-0.564","-0.538","-0.606","8.19%"
"02/27/2020","-0.551","-0.572","-0.512","-0.605","0.79%"
"02/26/2020","-0.546","-0.554","-0.503","-0.567","-0.82%"
"02/25/2020","-0.551","-0.538","-0.498","-0.558","1.47%"
"02/24/2020","-0.543","-0.520","-0.480","-0.545","4.40%"
"02/21/2020","-0.520","-0.517","-0.505","-0.520","1.03%"
"02/20/2020","-0.515","-0.507","-0.478","-0.520","1.62%"
"02/19/2020","-0.507","-0.514","-0.468","-0.519","-1.82%"
"02/18/2020","-0.516","-0.521","-0.477","-0.525","-0.41%"
"02/17/2020","-0.518","-0.489","-0.489","-0.527","0.99%"
"02/14/2020","-0.513","-0.518","-0.482","-0.527","-0.41%"
"02/13/2020","-0.515","-0.513","-0.482","-0.524","0.18%"
"02/12/2020","-0.514","-0.519","-0.484","-0.521","0.49%"
"02/11/2020","-0.512","-0.523","-0.486","-0.535","-3.38%"
"02/10/2020","-0.530","-0.491","-0.491","-0.539","-1.19%"
"02/07/2020","-0.536","-0.536","-0.493","-0.540","8.24%"
"02/06/2020","-0.495","-0.538","-0.495","-0.540","-7.34%"
"02/05/2020","-0.534","-0.541","-0.497","-0.545","-1.95%"
"02/04/2020","-0.545","-0.534","-0.503","-0.558","-1.87%"
"02/03/2020","-0.555","-0.560","-0.501","-0.560","0.49%"
"01/31/2020","-0.553","-0.555","-0.509","-0.563","2.89%"
"01/30/2020","-0.537","-0.550","-0.511","-0.561","6.08%"
"01/29/2020","-0.506","-0.542","-0.502","-0.555","-7.98%"
"01/28/2020","-0.550","-0.544","-0.510","-0.554","2.42%"
"01/27/2020","-0.537","-0.527","-0.489","-0.552","2.05%"
"01/24/2020","-0.526","-0.516","-0.491","-0.543","4.57%"
"01/23/2020","-0.503","-0.495","-0.487","-0.536","-5.23%"
"01/22/2020","-0.531","-0.535","-0.485","-0.537","2.79%"
"01/21/2020","-0.517","-0.499","-0.493","-0.535","-0.71%"
"01/20/2020","-0.521","-0.522","-0.486","-0.539","6.14%"
"01/17/2020","-0.490","-0.502","-0.490","-0.540","1.26%"
"01/16/2020","-0.484","-0.524","-0.484","-0.548","-10.08%"
"01/15/2020","-0.539","-0.506","-0.490","-0.550","-1.01%"
"01/14/2020","-0.544","-0.509","-0.492","-0.552","9.37%"
"01/13/2020","-0.498","-0.519","-0.498","-0.557","-7.77%"
"01/10/2020","-0.539","-0.503","-0.503","-0.562","-0.30%"
"01/09/2020","-0.541","-0.531","-0.524","-0.579","2.35%"
"01/08/2020","-0.529","-0.545","-0.525","-0.589","-8.64%"
"01/07/2020","-0.579","-0.545","-0.536","-0.584","0.10%"
"01/06/2020","-0.578","-0.587","-0.545","-0.591","-0.22%"
"01/03/2020","-0.579","-0.502","-0.502","-0.585","8.34%"
"01/02/2020","-0.535","-0.540","-0.520","-0.597","-3.03%"
"12/30/2019","-0.551","-0.560","-0.539","-0.562","-1.75%"
"12/27/2019","-0.561","-0.559","-0.559","-0.565","-0.92%"
"12/23/2019","-0.566","-0.579","-0.565","-0.579","0.00%"
"12/20/2019","-0.567","-0.577","-0.565","-0.579","0.00%"
"12/19/2019","-0.566","-0.588","-0.564","-0.612","-6.71%"
"12/18/2019","-0.607","-0.577","-0.567","-0.612","4.42%"
"12/17/2019","-0.581","-0.575","-0.554","-0.606","2.45%"
"12/16/2019","-0.567","-0.561","-0.549","-0.599","1.27%"
"12/13/2019","-0.560","-0.587","-0.557","-0.593","0.00%"
"12/12/2019","-0.560","-0.573","-0.552","-0.609","-2.06%"
"12/11/2019","-0.572","-0.572","-0.555","-0.606","0.37%"
"12/10/2019","-0.570","-0.568","-0.542","-0.594","0.94%"
"12/09/2019","-0.564","-0.566","-0.543","-0.595","1.24%"
"12/06/2019","-0.557","-0.589","-0.541","-0.589","0.36%"
"12/05/2019","-0.555","-0.557","-0.539","-0.589","-0.36%"
"12/04/2019","-0.557","-0.564","-0.543","-0.597","0.63%"
"12/03/2019","-0.554","-0.546","-0.543","-0.587","0.93%"
"12/02/2019","-0.549","-0.543","-0.517","-0.577","0.35%"
"11/29/2019","-0.547","-0.548","-0.533","-0.581","-0.51%"
"11/28/2019","-0.550","-0.554","-0.540","-0.581","-0.09%"
"11/27/2019","-0.550","-0.547","-0.533","-0.578","0.35%"
"11/26/2019","-0.548","-0.556","-0.533","-0.579","-0.22%"
"11/25/2019","-0.549","-0.552","-0.530","-0.578","-0.76%"
"11/22/2019","-0.554","-0.549","-0.543","-0.575","1.45%"
"11/21/2019","-0.546","-0.547","-0.546","-0.577","-2.22%"
"11/20/2019","-0.558","-0.560","-0.554","-0.564","0.87%"
"11/19/2019","-0.553","-0.547","-0.544","-0.553","0.00%"
"11/18/2019","-0.553","-0.553","-0.549","-0.557","0.58%"
"11/15/2019","-0.550","-0.550","-0.548","-0.576","0.33%"
"11/14/2019","-0.548","-0.541","-0.541","-0.552","0.72%"
"11/13/2019","-0.544","-0.541","-0.537","-0.550","1.12%"
"11/12/2019","-0.538","-0.545","-0.534","-0.547","0.00%"
"11/11/2019","-0.538","-0.549","-0.532","-0.549","-0.99%"
"11/08/2019","-0.543","-0.543","-0.536","-0.569","-0.22%"
"11/07/2019","-0.544","-0.554","-0.536","-0.567","-2.35%"
"11/06/2019","-0.557","-0.557","-0.552","-0.576","-0.43%"
"11/05/2019","-0.560","-0.574","-0.558","-0.575","-0.67%"
"11/04/2019","-0.564","-0.568","-0.562","-0.584","-0.42%"
